Id,Sondeo,Distancia,Potencia,Litologia,Densidad,Desde,Hasta,Este,Norte,Elevacion,Au(ppb),Cu(ppm),Ag(ppm),As(ppm)
28,PT140,50,3,MB,0,27.25,29.25,1006.32,845.85,170.63,3.75,10.75,1.7,442.5
28,PT140,50,3,MB,0,29.25,31.25,1005.31,845.95,168.91,3.48,29.48,0.67,130.7
28,PT140,50,3,MS,0,31.25,33.25,1004.3,846.04,167.19,5.63,37.05,0.21,168.95
28,PT140,50,3,SD,0,33.25,35.25,1003.28,846.14,165.47,120.8,23.85,0.19,1892.02
28,PT140,50,3,SD,0,35.25,37.25,1002.27,846.24,163.75,40.08,83.58,0.28,1289.56
28,PT140,50,3,MB,0,37.25,39.25,1001.25,846.33,162.02,6.5,25.5,0.6,635.5
28,PT140,50,3,MB,0,39.25,41.25,1000.24,846.42,160.3,21.25,17.13,1.25,1301.63
28,PT140,50,3,MB,0,41.25,43.25,999.23,846.52,158.58,17.8,40.45,3.71,1899.15
28,PT140,50,3,MB,0,43.25,45.25,998.22,846.61,156.85,13.3,27.15,1.73,1135.05
28,PT140,50,3,MB,0,45.25,47.25,997.22,846.7,155.13,7.75,10,0.95,414.88
28,PT140,50,3,MB,0,47.25,49.25,996.21,846.79,153.4,11.38,18.5,2.3,334
28,PT140,50,3,MB,0,49.25,51.25,995.2,846.88,151.68,5.75,18,1.71,274.12
28,PT140,50,3,MB,0,51.25,53.25,994.2,846.97,149.95,2.63,28.25,13.6,473.25
28,PT140,50,3,MB,0,53.25,55.25,993.19,847.06,148.23,44.85,60.2,6.46,1826.77
28,PT140,50,3,S,0,55.25,57.25,992.18,847.15,146.5,502.45,128.55,0.23,10371.26
28,PT140,50,3,S,0,57.25,59.25,991.17,847.24,144.77,1862.02,689.07,0.97,45172.19
28,PT140,50,3,S,0,59.25,61.25,990.17,847.33,143.05,254.35,1066.27,6.09,18396.59
28,PT140,50,3,S,0,61.25,63.25,989.16,847.41,141.32,1445.5,2344.5,13.25,31951.5
28,PT140,50,3,S,0,63.25,65.35,988.14,847.49,139.55,396.52,90.05,0.35,51245.89
28,PT140,50,3,S,0,65.35,67.35,987.11,847.58,137.77,437,105,13.1,31740
28,PT140,50,3,S,0,67.35,69.35,986.11,847.66,136.05,299.5,29,0.5,59370.5
28,PT140,50,3,S,0,69.35,71.35,985.11,847.74,134.32,170.38,43.18,0.43,15063.92
28,PT140,50,3,S,0,71.35,73.35,984.11,847.82,132.59,544.4,171.85,0.38,31516.89
28,PT140,50,3,S,0,73.35,75.35,983.1,847.9,130.86,376.25,222.75,0.35,36370.59
28,PT140,50,3,S,0,75.35,77.35,982.1,847.98,129.13,261.2,178.45,0.32,23858.43
28,PT140,50,3,S,0,77.35,79.35,981.1,848.06,127.4,1148.5,185.05,0.54,32464.15
28,PT140,50,3,S,0,79.35,81.35,980.1,848.14,125.67,205.4,155.1,0.17,9779.61
28,PT140,50,3,S,0,81.35,83.35,979.1,848.22,123.94,2072.05,103.37,0.68,17970.59
28,PT140,50,3,ESK,0,83.35,85.35,978.1,848.29,122.21,2196.31,24.9,0.95,10932.86
28,PT140,50,3,GR,0,85.35,87.35,977.11,848.37,120.48,176.78,21.3,0.3,1234.2
28,PT140,50,3,GR,0,87.35,89.35,976.11,848.44,118.74,873.95,19,0.47,946.12
28,PT140,50,3,GR,0,89.35,91.35,975.11,848.52,117.01,1178.08,18.58,0.53,1015.88
28,PT140,50,3,GR,0,91.35,93.35,974.11,848.59,115.28,321.72,30.75,0.3,578.77
28,PT140,50,3,GR,0,93.35,95.35,973.11,848.67,113.55,391.25,36.53,0.22,835.77
28,PT140,50,3,GR,0,95.35,97.35,972.11,848.74,111.82,41.8,20.15,0.1,731.2
28,PT140,50,3,GR,0,97.35,99.35,971.12,848.82,110.09,22.48,18.58,0.1,276.23
28,PT140,50,3,GR,0,99.35,101.35,970.12,848.89,108.35,47.72,17.58,0.23,261.95
28,PT140,50,3,GR,0,101.35,103.35,969.13,848.96,106.62,138.75,18.27,0.48,631.5
28,PT140,50,3,GR,0,103.35,105.35,968.13,849.03,104.88,123.38,19.58,0.43,621.18
28,PT140,50,3,GR,0,105.35,107.35,967.14,849.11,103.15,16.15,12.63,0.2,206.15
28,PT140,50,3,GR,0,107.35,109.35,966.15,849.18,101.41,19.25,4,0.24,315.65
28,PT140,50,3,GR,0,109.35,111.35,965.16,849.25,99.68,29.67,4,0.34,943.2
28,PT140,50,3,GR,0,111.35,113.35,964.17,849.32,97.94,211.1,4,0.36,2138.45
29,PT142,50,3,MB,0,21.1,23.1,1014.74,845.3,173.8,6,7.25,0.78,51.5
29,PT142,50,3,MB,0,23.1,25.1,1014.19,845.39,171.87,8.4,20.5,0.85,127.9
29,PT142,50,3,MB,0,25.1,27.1,1013.65,845.48,169.95,14.85,11.6,0.35,172.9
29,PT142,50,3,MB,0,27.1,29.1,1013.1,845.57,168.03,14.1,3.4,0.65,405.1
29,PT142,50,3,MB,0,29.1,31.1,1012.55,845.65,166.11,7.45,2,1,337.9
29,PT142,50,3,MB,0,31.1,33.1,1012.01,845.74,164.19,5,3.3,1,232.4
29,PT142,50,3,MB,0,33.1,35.1,1011.46,845.83,162.26,6.15,42.55,0.75,88.85
29,PT142,50,3,MS,0,35.1,37,1010.93,845.92,160.39,20.11,43.21,0,38.63
29,PT142,50,3,MS,0,37,39,1010.4,846.01,158.52,21.65,58.95,0,83.25
29,PT142,50,3,SD,0,39,41,1009.85,846.1,156.59,25.8,40.9,0,410.5
29,PT142,50,3,MB,0,41,43,1009.31,846.19,154.67,32.45,42.9,0.55,1307.05
29,PT142,50,3,MB,0,43,45,1008.78,846.28,152.75,10,35.5,1,735.5
29,PT142,50,3,MB,0,45,47,1008.24,846.37,150.82,11,24,1.05,972.5
29,PT142,50,3,MB,0,47,49,1007.7,846.47,148.9,14.5,24.5,1,1029.5
29,PT142,50,3,MB,0,49,51,1007.17,846.56,146.97,16.4,12.92,0.81,2074.75
29,PT142,50,3,BR,0,51,53,1006.63,846.65,145.05,24.5,20,2.45,3298
29,PT142,50,3,BR,0,53,55,1006.09,846.74,143.12,16,16,2.85,2034.5
29,PT142,50,3,BR,0,55,57,1005.55,846.84,141.2,100.4,127.4,3.1,3512
29,PT142,50,3,MB,0,57,59,1005.02,846.93,139.28,87.25,430.65,6,3388.2
29,PT142,50,3,MB,0,59,61,1004.48,847.02,137.35,25.55,16.7,0,628.15
29,PT142,50,3,MB,0,61,63,1003.95,847.11,135.43,14.75,8.75,0.75,259
29,PT142,50,3,MB,0,63,65.1,1003.4,847.2,133.45,1.5,21.33,36.83,1457.66
29,PT142,50,3,MB,0,65.1,67.1,1002.85,847.3,131.48,8.1,8.85,0.65,396.2
29,PT142,50,3,S,0,67.1,69.1,1002.32,847.39,129.55,991.35,46.75,0,14901.58
29,PT142,50,3,MB,0,69.1,71.1,1001.79,847.48,127.63,2121.77,41.7,0.3,10900.92
29,PT142,50,3,S,0,71.1,73.1,1001.25,847.57,125.7,1641.36,2326.1,39.2,8710.75
29,PT142,50,3,S,0,73.1,75.1,1000.72,847.66,123.78,2241.15,226.85,1.5,6894.6
29,PT142,50,3,S,0,75.1,77.1,1000.19,847.75,121.85,759.8,29.8,0.3,10763.59
29,PT142,50,3,S,0,77.1,79.1,999.65,847.84,119.93,582.5,386,10.4,12803.66
29,PT142,50,3,S,0,79.1,81.1,999.12,847.93,118,87.5,6.05,0.15,10601.99
29,PT142,50,3,S,0,81.1,83.1,998.59,848.02,116.07,163.4,23.6,0,294114.9
29,PT142,50,3,S,0,83.1,85.1,998.06,848.1,114.15,201.65,56.75,0.5,305562.6
29,PT142,50,3,S,0,85.1,87.1,997.54,848.19,112.22,658,116.25,0.85,160785.9
29,PT142,50,3,S,0,87.1,89.1,997.01,848.27,110.29,398.25,247,0.25,63291.5
29,PT142,50,3,S,0,89.1,91.1,996.48,848.36,108.36,232.75,156.5,0,36134.75
29,PT142,50,3,S,0,91.1,93.1,995.95,848.45,106.44,248.5,262.75,0,36990.25
29,PT142,50,3,S,0,93.1,95.1,995.43,848.53,104.51,608.87,166.95,0.85,174356.1
29,PT142,50,3,GR,0,95.1,97.1,994.9,848.62,102.58,1933,1.5,1,134905
29,PT142,50,3,GR,0,97.1,99.1,994.37,848.7,100.66,1084.35,19.05,0,43722.71
29,PT142,50,3,GR,0,99.1,101.1,993.84,848.79,98.73,577.2,21.8,0,2559.6
29,PT142,50,3,GR,0,101.1,103.1,993.32,848.88,96.8,174,23.4,0,1066.4
29,PT142,50,3,GR,0,103.1,105.1,992.79,848.96,94.87,350,15.6,0,1554.8
29,PT142,50,3,GR,0,105.1,107.1,992.26,849.05,92.95,917,10.2,0,4924.4
29,PT142,50,3,GR,0,107.1,109.1,991.73,849.13,91.02,115,9.8,0.2,2862
29,PT142,50,3,GR,0,109.1,111.1,991.21,849.22,89.09,121,4.2,1,1435.8
29,PT142,50,3,GR,0,111.1,113.1,990.68,849.3,87.16,99.2,1.8,1,871
29,PT142,50,3,GR,0,113.1,115.1,990.16,849.39,85.23,64.4,4.4,1,685.4
29,PT142,50,3,GR,0,115.1,117.1,989.64,849.47,83.31,121.4,2.4,1,1389.4
29,PT142,50,3,GR,0,117.1,119.1,989.11,849.56,81.38,29,6.4,1,358.4
29,PT142,50,3,GR,0,119.1,121.1,988.59,849.65,79.45,44.6,13.2,1,666.4
29,PT142,50,3,GR,0,121.1,123.1,988.07,849.73,77.52,49.6,2.6,1,316.6
30,PT144,50,3,GR,0,60,62,954.36,1172.25,217.97,31.38,12.88,0.05,920.63
30,PT144,50,3,GR,0,62,64,953.52,1171.45,216.34,19.5,6.13,0,466.88
30,PT144,50,3,GR,0,64,66,952.68,1170.66,214.71,2.25,9.5,0,69.75
30,PT144,50,3,GR,0,66,68,951.84,1169.86,213.07,4.38,10.88,0,8.5
30,PT144,50,3,GR,0,68,70,951,1169.07,211.44,2.38,4,0,8
30,PT144,50,3,GR,0,70,72,950.16,1168.27,209.81,0.25,3.88,0,8
30,PT144,50,3,GR,0,72,74,949.32,1167.47,208.18,3.5,24.13,0,2.75
30,PT144,50,3,GR,0,74,76,948.48,1166.68,206.55,7.5,7.75,0,15.13
30,PT144,50,3,GR,0,76,78,947.64,1165.88,204.92,1,11.13,0,10
30,PT144,50,3,GR,0,78,80,946.8,1165.09,203.29,0,13.75,0,5.5
30,PT144,50,3,GR,0,80,82,945.97,1164.29,201.65,0,3.5,0,12.88
30,PT144,50,3,GR,0,82,84,945.15,1163.51,200.01,311.5,41.38,0.88,600.25
30,PT144,50,3,GR,0,84,86,944.32,1162.72,198.36,108.38,68.88,0.13,683.13
30,PT144,50,3,GR,0,86,88,943.5,1161.93,196.72,79.13,12.5,0,726.75
30,PT144,50,3,GR,0,88,90,942.67,1161.14,195.08,112.38,31.13,0,1169.63
30,PT144,50,3,GR,0,90,92,941.85,1160.36,193.43,54.88,8.75,0,359.63
31,PT146,50,3,MB,0,39,41,974.8,1192.66,227.81,21.35,190.85,0.02,6
31,PT146,50,3,SD,0,41,42.9,974.49,1192.4,225.9,18.53,163.53,0.05,8.95
31,PT146,50,3,SD,0,42.9,44.9,974.19,1192.14,223.99,12.5,427,0.03,25
31,PT146,50,3,SD,0,44.9,46.9,973.88,1191.87,222.03,12,1826,0.03,21
31,PT146,50,3,SD,0,46.9,48.9,973.57,1191.6,220.08,15.5,29,0.5,86.5
31,PT146,50,3,MB,0,48.9,50.9,973.26,1191.33,218.12,14.15,29.05,1,249.4
31,PT146,50,3,MB,0,50.9,52.9,972.94,1191.06,216.16,15.3,36.7,0.55,240.9
31,PT146,50,3,MB,0,52.9,54.9,972.63,1190.79,214.2,7.5,29.65,0.02,51.1
31,PT146,50,3,MB,0,54.9,56.9,972.32,1190.52,212.25,9.65,49.85,0.05,6
31,PT146,50,3,MB,0,56.9,58.9,972.01,1190.25,210.29,26.65,146.25,0.03,8.7
31,PT146,50,3,MB,0,58.9,60.9,971.7,1189.98,208.33,23.4,139.85,0.02,12
31,PT146,50,3,MB,0,60.9,62.9,971.39,1189.71,206.37,7.55,48.9,0.05,13.8
31,PT146,50,3,MB,0,62.9,64.9,971.09,1189.44,204.42,4.07,36.5,0.03,21.85
31,PT146,50,3,MB,0,64.9,66.9,970.78,1189.17,202.46,20.98,283.25,0.45,33.95
31,PT146,50,3,GR,0,66.9,68.9,970.48,1188.9,200.5,23.4,234.18,0.27,29.03
31,PT146,50,3,MB,0,68.9,70.9,970.17,1188.64,198.54,7.55,101.8,0,71.95
31,PT146,50,3,S,0,70.9,73,969.86,1188.36,196.53,5.74,50.29,0,26.81
31,PT146,50,3,S,0,73,75,969.55,1188.08,194.53,23,10,0,1126
31,PT146,50,3,S,0,75,77,969.24,1187.81,192.57,11,8,0,73
31,PT146,50,3,S,0,77,79,968.93,1187.55,190.61,5,4,0,12
31,PT146,50,3,S,0,79,81,968.63,1187.28,188.65,36.7,3.6,0,110.9
31,PT146,50,3,GR,0,81,83,968.33,1187.01,186.69,17.05,10.7,0,869.9
31,PT146,50,3,GR,0,83,85,968.03,1186.73,184.74,27.38,32.83,0.05,1271.93
31,PT146,50,3,GR,0,85,87,967.73,1186.46,182.78,43.15,142.3,0.32,2253.72
31,PT146,50,3,GR,0,87,89,967.43,1186.19,180.82,21.7,18.9,0.1,721.3
31,PT146,50,3,GR,0,89,91,967.13,1185.92,178.86,537.3,48.4,0.34,3817
31,PT146,50,3,S,0,91,93,966.83,1185.65,176.9,807.1,40.9,0.4,3629
31,PT146,50,3,S,0,93,95,966.53,1185.38,174.94,277.1,24,0.19,1154.5
31,PT146,50,3,S,0,95,97,966.23,1185.11,172.98,54.4,23.8,0.18,2954
31,PT146,50,3,S,0,97,99,965.93,1184.83,171.02,33.8,52.8,0.14,2489
31,PT146,50,3,S,0,99,101,965.64,1184.56,169.07,98.5,62.4,0.15,3302.2
31,PT146,50,3,S,0,101,103,965.34,1184.29,167.11,134.6,104.4,0.26,2276.8
31,PT146,50,3,S,0,103,105,965.05,1184.02,165.15,133.2,131.1,0.38,2298
31,PT146,50,3,S,0,105,107,964.76,1183.75,163.19,769.1,231.9,0.62,4943
31,PT146,50,3,S,0,107,108.95,964.47,1183.49,161.25,753.54,419.72,0.53,3702.32
31,PT146,50,3,S,0,108.95,110.95,964.18,1183.22,159.31,91,26.75,0.18,227.2
31,PT146,50,3,S,0,110.95,112.95,963.89,1182.95,157.35,256.18,5.1,0.15,876.7
31,PT146,50,3,S,0,112.95,114.95,963.6,1182.68,155.39,1718.47,54.52,0.37,7661.73
31,PT146,50,3,S,0,114.95,116.95,963.31,1182.41,153.43,135.03,134.75,0.32,12623.04
31,PT146,50,3,S,0,116.95,118.95,963.02,1182.14,151.47,35.7,95.22,0.33,18521.95
31,PT146,50,3,S,0,118.95,120.95,962.73,1181.87,149.51,49.38,339.78,1.01,6131.26
31,PT146,50,3,GR,0,120.95,122.95,962.44,1181.61,147.55,82.25,733.5,2.25,1080.5
31,PT146,50,3,GR,0,122.95,124.95,962.14,1181.34,145.59,57.25,294.75,0.01,1043.25
31,PT146,50,3,GR,0,124.95,126.95,961.85,1181.07,143.63,65.5,44.75,0.05,969.25
31,PT146,50,3,GR,0,126.95,128.95,961.56,1180.81,141.67,214.5,21.5,0.05,3739.5
31,PT146,50,3,GR,0,128.95,130.95,961.27,1180.54,139.71,188.5,179.5,0.04,3171.75
31,PT146,50,3,S,0,130.95,132.95,960.98,1180.28,137.75,250.65,116,0.04,11763.84
31,PT146,50,3,GR,0,132.95,134.95,960.69,1180.02,135.79,32.13,8.45,0.05,1210.13
31,PT146,50,3,GR,0,134.95,136.95,960.4,1179.76,133.83,20.8,12.15,0.05,386.3
31,PT146,50,3,GR,0,136.95,138.95,960.11,1179.5,131.86,10.55,20.47,0.05,171.25
31,PT146,50,3,GR,0,138.95,140.95,959.82,1179.23,129.9,15.47,16.8,0.05,157.65
31,PT146,50,3,GR,0,140.95,142.95,959.52,1178.97,127.94,30.77,20.92,0.05,388.45
31,PT146,50,3,GR,0,142.95,145,959.23,1178.71,125.96,65.51,18.46,0.05,405.24
32,PT148,50,3,MB,0,58,60,981.84,1199.38,207.36,8,365,0.7,370
32,PT148,50,3,MS,0,60,62,981.83,1199.38,205.36,11,590,1.1,263
32,PT148,50,3,MS,0,62,64,981.82,1199.39,203.36,29,310,0.8,60
32,PT148,50,3,MS,0,64,66,981.81,1199.39,201.36,28,605,2.3,62
32,PT148,50,3,MS,0,66,68,981.8,1199.39,199.36,22,351,1.3,160
32,PT148,50,3,MS,0,68,70,981.79,1199.4,197.36,20,1430,1.3,139
32,PT148,50,3,MS,0,70,72,981.78,1199.4,195.36,13,39,0.2,86
32,PT148,50,3,MB,0,72,74,981.77,1199.4,193.36,3,19,0.6,130
32,PT148,50,3,MB,0,74,76,981.75,1199.41,191.36,0,16,0.2,81
32,PT148,50,3,MB,0,76,78,981.74,1199.41,189.36,3,11,0,8
32,PT148,50,3,MB,0,78,80,981.73,1199.41,187.36,9.73,130.57,0,21.1
32,PT148,50,3,MB,0,80,82,981.72,1199.42,185.36,9.45,154.7,0,108.47
32,PT148,50,3,MB,0,82,84,981.7,1199.41,183.36,7.1,47.18,0,60.7
32,PT148,50,3,MB,0,84,86,981.69,1199.41,181.36,7.45,19.48,0,26.65
32,PT148,50,3,MB,0,86,88.1,981.67,1199.41,179.31,8.69,30.81,0,23.62
32,PT148,50,3,MB,0,88.1,90.1,981.65,1199.41,177.26,10.35,46.4,0,20.98
32,PT148,50,3,MS,0,90.1,92.1,981.64,1199.41,175.26,9.98,44.25,0,21.7
32,PT148,50,3,MS,0,92.1,94.1,981.62,1199.41,173.26,9.72,52.95,0,19
32,PT148,50,3,MS,0,94.1,96.1,981.6,1199.41,171.26,6.2,49.2,0,20.2
32,PT148,50,3,MS,0,96.1,98.1,981.59,1199.41,169.26,9,29,0,27.75
32,PT148,50,3,MB,0,98.1,100.1,981.57,1199.41,167.26,32.5,16.5,0,42.5
32,PT148,50,3,MB,0,100.1,102.1,981.55,1199.41,165.26,29.6,10,0,28.7
32,PT148,50,3,MB,0,102.1,104.1,981.54,1199.4,163.26,8.55,11.1,0,18.65
32,PT148,50,3,MB,0,104.1,106.1,981.52,1199.4,161.26,7.9,10.35,0,24.95
32,PT148,50,3,MB,0,106.1,108.1,981.5,1199.39,159.26,6.45,10.65,0,23.5
32,PT148,50,3,MB,0,108.1,110.1,981.48,1199.38,157.26,4.35,10.9,0,22.3
32,PT148,50,3,MB,0,110.1,112.1,981.46,1199.38,155.26,18.95,10.55,0,23.9
32,PT148,50,3,MB,0,112.1,114.1,981.44,1199.37,153.26,21.55,12.1,0,19.7
32,PT148,50,3,MB,0,114.1,116.1,981.42,1199.37,151.26,8.6,17.95,0,26.35
32,PT148,50,3,MB,0,116.1,118.1,981.41,1199.36,149.26,6.65,25.85,0,31.25
32,PT148,50,3,MB,0,118.1,120.1,981.39,1199.35,147.26,49.25,261.1,0.44,48.8
32,PT148,50,3,MB,0,120.1,122.1,981.37,1199.35,145.26,277.15,1135.75,7.73,46.85
32,PT148,50,3,MB,0,122.1,124.1,981.35,1199.34,143.26,719.8,2443.45,15.43,44.1
32,PT148,50,3,MB,0,124.1,126.1,981.33,1199.33,141.26,1972.8,4049.95,30.52,43.55
32,PT148,50,3,MB,0,126.1,128.1,981.31,1199.33,139.26,1632.65,2985.2,23.57,27.3
32,PT148,50,3,MB,0,128.1,130.1,981.29,1199.32,137.26,501.05,1108.1,6.97,19.9
32,PT148,50,3,MB,0,130.1,132.1,981.27,1199.31,135.26,393.15,933.8,4.61,1532.36
32,PT148,50,3,MB,0,132.1,134.1,981.25,1199.31,133.27,105.9,276.3,1.44,98.7
32,PT148,50,3,MB,0,134.1,136.1,981.23,1199.3,131.27,22.1,209.2,1.12,44.2
32,PT148,50,3,S,0,136.1,138.15,981.2,1199.29,129.24,2486.24,200.88,0.66,33763.4
32,PT148,50,3,MB,0,138.15,140.15,981.18,1199.29,127.22,6.65,98.6,0,384.65
32,PT148,50,3,MB,0,140.15,142.15,981.16,1199.28,125.22,5.35,106.17,0,76.8
32,PT148,50,3,MB,0,142.15,144.15,981.14,1199.27,123.22,9.1,240.9,0,199.32
32,PT148,50,3,MB,0,144.15,146.15,981.11,1199.26,121.22,17.25,465.98,0,223.33
32,PT148,50,3,MB,0,146.15,148.15,981.09,1199.26,119.22,17.05,17.3,0,97.03
32,PT148,50,3,MB,0,148.15,150.15,981.07,1199.25,117.22,46.6,17.15,0,50.17
32,PT148,50,3,MB,0,150.15,152.15,981.04,1199.24,115.22,10.5,26.4,0,46.1
32,PT148,50,3,MB,0,152.15,154.15,981.02,1199.23,113.22,27.17,2.62,0,25.1
32,PT148,50,3,S,0,154.15,156.15,980.99,1199.22,111.22,962.87,19.05,0.07,4724.19
32,PT148,50,3,MB,0,156.15,158.15,980.97,1199.21,109.22,321.37,108.95,0.36,1269.37
32,PT148,50,3,S,0,158.15,160.15,980.95,1199.21,107.22,966.72,446.81,0.84,5643.58
32,PT148,50,3,S,0,160.15,162.15,980.92,1199.2,105.22,85.2,17.45,0.01,1594.84
32,PT148,50,3,S,0,162.15,164.15,980.9,1199.18,103.22,38.2,4.63,0,616.57
32,PT148,50,3,S,0,164.15,166.15,980.87,1199.17,101.22,6.98,0.5,0,130.8
32,PT148,50,3,S,0,166.15,168.15,980.85,1199.16,99.22,204.15,332.17,0.21,419.07
32,PT148,50,3,S,0,168.15,170.15,980.83,1199.15,97.22,437.25,430.95,1.76,1565.93
32,PT148,50,3,S,0,170.15,172.15,980.8,1199.13,95.22,304.87,157.32,0.3,2856.15
32,PT148,50,3,S,0,172.15,174.15,980.78,1199.12,93.22,116.25,4.43,0,5176.76
32,PT148,50,3,S,0,174.15,176.15,980.76,1199.11,91.22,139.7,80.8,0.05,13219.06
32,PT148,50,3,S,0,176.15,178.15,980.73,1199.1,89.22,154.25,14.98,0.04,18845.84
32,PT148,50,3,GR,0,178.15,180.05,980.71,1199.08,87.27,147.47,4.79,0.08,13641.18
32,PT148,50,3,GR,0,180.05,182,980.69,1199.07,85.34,258,4,0.1,4276
32,PT148,50,3,GR,0,182,184,980.66,1199.05,83.37,523,6,0.1,3923
32,PT148,50,3,GR,0,184,186,980.64,1199.03,81.37,512,43,0.5,7327
32,PT148,50,3,GR,0,186,188,980.62,1199.02,79.37,236,6,0,1768
32,PT148,50,3,GR,0,188,190,980.59,1199,77.37,374.7,5.1,0,2728.6
32,PT148,50,3,GR,0,190,192,980.57,1198.98,75.37,81.6,6.2,0,589.5
32,PT148,50,3,GR,0,192,194,980.54,1198.97,73.37,68.5,9,0,426
32,PT148,50,3,GR,0,194,196,980.52,1198.95,71.37,47.35,7.3,0,235.9
32,PT148,50,3,GR,0,196,198,980.49,1198.93,69.37,27,8,0,310.5
32,PT148,50,3,GR,0,198,200,980.47,1198.92,67.37,14,5,0,65
33,PT151,50,3,MB,0,30,32,973.04,1191.12,237.55,19,40,0.1,17
33,PT151,50,3,MB,0,32,34,972.51,1190.65,235.68,12,38,0.3,13
33,PT151,50,3,MB,0,34,36,971.98,1190.17,233.81,12,73,0.3,8
33,PT151,50,3,MB,0,36,38,971.44,1189.7,231.94,15,61,0.1,12
33,PT151,50,3,MB,0,38,40,970.91,1189.23,230.07,77,18400,10,409
33,PT151,50,3,MB,0,40,42,970.38,1188.75,228.2,7,560,1,155
33,PT151,50,3,MB,0,42,44,969.84,1188.28,226.33,7,142,0.7,196
33,PT151,50,3,MB,0,44,46,969.31,1187.81,224.46,4,60,0.4,113
33,PT151,50,3,MB,0,46,48,968.78,1187.35,222.59,2,256,0.3,20
33,PT151,50,3,MB,0,48,50,968.25,1186.88,220.72,0,176,0.3,68
33,PT151,50,3,MS,0,54,56,966.66,1185.47,215.11,2.25,133.25,0,48.38
33,PT151,50,3,MB,0,56,58,966.13,1185,213.24,77.2,1227.8,0.8,15.2
33,PT151,50,3,GR,0,58,60,965.6,1184.53,211.37,47,649,0.5,33
33,PT151,50,3,MB,0,60,62,965.07,1184.06,209.5,0,27.5,0,43
33,PT151,50,3,MB,0,62,64,964.54,1183.59,207.63,5.5,22.5,0,34.5
33,PT151,50,3,MB,0,64,66,964.02,1183.13,205.76,164.2,706,0.4,130.6
33,PT151,50,3,GR,0,66,68,963.49,1182.66,203.88,40.6,269.85,0.35,834.75
33,PT151,50,3,GR,0,68,70,962.97,1182.19,202.01,159,636.5,1.9,6737.82
33,PT151,50,3,GR,0,70,72,962.44,1181.73,200.14,224.3,1323,3.8,10349.59
33,PT151,50,3,GR,0,72,74,961.91,1181.26,198.27,233.7,335.85,0.55,3910.96
33,PT151,50,3,GR,0,74,76,961.39,1180.79,196.39,156.4,20.8,0,1852.9
33,PT151,50,3,GR,0,76,78.1,960.85,1180.32,194.48,191.86,26.71,0,10260.67
33,PT151,50,3,GR,0,78.1,80.1,960.31,1179.84,192.56,234,363.5,1,20595.5
33,PT151,50,3,GR,0,80.1,82.1,959.79,1179.37,190.68,137.5,42.5,0,16042.5
33,PT151,50,3,GR,0,82.1,84.1,959.28,1178.9,188.81,171.75,58,0,14802.63
33,PT151,50,3,GR,0,84.1,86,958.77,1178.45,186.98,563.26,477.63,0.53,22131.04
33,PT151,50,3,GR,0,86,88,958.27,1177.99,185.15,801.5,1323,3.5,45054.5
33,PT151,50,3,GR,0,88,90,957.76,1177.52,183.28,2237.5,29,1,43602
33,PT151,50,3,GR,0,90,92,957.24,1177.05,181.4,1443.5,21,0.5,31718
33,PT151,50,3,GR,0,92,94,956.73,1176.59,179.53,490,65,0,42271
33,PT151,50,3,GR,0,94,96,956.21,1176.12,177.65,304,287,0.5,22590.5
33,PT151,50,3,GR,0,96,98,955.7,1175.65,175.78,352.5,52.5,0,30594
33,PT151,50,3,GR,0,98,100,955.18,1175.18,173.9,463.93,29.45,0,11933.67
33,PT151,50,3,GR,0,100,102,954.67,1174.71,172.03,320,19,0,3639
33,PT151,50,3,GR,0,102,104,954.17,1174.24,170.15,271,19,0,2705
33,PT151,50,3,GR,0,104,106,953.66,1173.78,168.27,95,38,0,361
33,PT151,50,3,GR,0,106,108,953.15,1173.31,166.39,144,28,0,2030
33,PT151,50,3,GR,0,108,110,952.65,1172.84,164.52,66,12,0,5480
33,PT151,50,3,GR,0,110,112,952.14,1172.37,162.64,10,10,0,160
34,PT165,50,3,MB,0,2.75,4.75,985.32,1130.14,254.81,25.75,172.25,1.63,442.75
34,PT165,50,3,MB,0,4.75,6.75,984.58,1129.94,252.96,23.88,287.25,0.41,800.25
34,PT165,50,3,MB,0,6.75,8.75,983.84,1129.74,251.12,9,360.62,4,1291.37
34,PT165,50,3,MB,0,8.75,10.75,983.1,1129.55,249.27,9.6,132.13,4.3,420.47
34,PT165,50,3,MB,0,10.75,12.75,982.36,1129.35,247.42,7.38,53,2.28,280.13
34,PT165,50,3,MB,0,12.75,14.7,981.63,1129.16,245.59,5.74,15.26,0.05,55.64
34,PT165,50,3,MB,0,14.7,16.7,980.9,1128.96,243.77,7,26,1,320
34,PT165,50,3,MB,0,16.7,18.7,980.16,1128.77,241.92,8,26,2,178
34,PT165,50,3,MB,0,18.7,20.7,979.42,1128.57,240.07,11.75,66.75,15,2040.25
34,PT165,50,3,MS,0,20.7,22.7,978.68,1128.37,238.23,13,63.25,0,17.25
34,PT165,50,3,MS,0,22.7,24.7,977.94,1128.17,236.38,10,63.5,0,14.25
34,PT165,50,3,MS,0,24.7,26.7,977.2,1127.97,234.53,8.95,57.8,0,20.3
34,PT165,50,3,MB,0,26.7,28.7,976.46,1127.77,232.69,3.47,36.65,0,20.45
34,PT165,50,3,MB,0,28.7,30.7,975.72,1127.57,230.84,1.33,27.05,0,36.4
